Кластер 1;Кластер 2;Кластер 3;Кластер 4
-592;169;-452;
39;218;-410;
13;38;128;
353;198;497;
220;1398;-450;
-603;273;373;
744;267;717.5;
-604;972;414;
-484;432;50;
133;1279;236;
120;460;486;
297;259;24;
142;505;334;
567;362;160;
265;268.5;402.5;
406;260;27;
119;1300;582;
-157;596;24;
113;62;336;
-287;783;346;
363;364;262;
237;284;165;
311.5;129;115;
141;421.3333333;481;
198;1025;465;
100;367;128;
-13;25;65;
576;154.75;-491;
275;260;-371;
178;555;392;
516;514;72;
1025;68;960;
114;894;74;
369;512;522;
-704;774.3333333;606.5;
-350;402;16;
178;685;47;
183;-245;-2183;
114.5;814.5;326;
90.5;673;46;
57;239;137;
286;287;59;
73;799;-666;
678;1003.333333;72;
147;559;15;
259;122;300;
179;433;368;
574;202;-110;
81;961;90;
45;116;328;
91;852;-203;
262;455;79;
68;250;71;
-636;153;270;
121;109;459;
822.5;1458;-215.5;
317.5;483;81;
-636;301;481;
296.25;1600;80;
372;844;88;
229;39;-507;
195;2710;531;
236;419;450;
640;1314;330.5;
138;55;172;
-977;409;100;
46;490;139;
834;290;9;
56;295.5;158;
550;310;196;
-27;490;296;
572;784;36;
430;114;226;
-263;58;240;
188;154;59;
324;537;108;
66;168.5;161;
100;3286;2775;
50;-13;492;
24;408;510;
-647;739;851;
-127.5;259;329;
240;187;114;
-880;566.5;183;
-634;119;915;
-618;323;693;
70;118;-149;
705;2670;215;
367;123;376;
138;1801;209;
19;654;218.5;
671;309.5;259;
161.5;287;248.5;
87;343.6666667;204;
169;305;93;
-440;1609;607;
22;-418.3333333;354;
48;537;105;
60;350.5;157;
616;180;900;
167.25;258;69;
368;658;121;
731;962;312;
480;883;163;
116;700;41;
834;317;110;
240;155;175;
108;442;103;
444;370;53;
486;34;637;
146.5;-168;142;
303;520;266;
242;515;1041;
307;320;713;
254;93.33333333;769.5;
715;66;170;
342;487;127;
600;280;280;
342;460;588;
46;748;2271;
67;-177;107.5;
203;1139;-126;
-650;210;160;
266;264;-347;
-436;302;35;
156;86;12;
1163;246.5;325;
37;873;165;
325;2300;47;
81.5;470;-755;
154.5;514;114;
116;445;406;
36;128;357;
380;525;199;
3180;603;82;
48;93;-479;
461;235.5;87;
600;379;45;
377.5;385;49.5;
-158;269;361;
591.5;2553;560;
131;114;599;
266;247;68;
143;86.5;235;
-1308;449;276;
173;170;237;
26;207;636;
-179;98;73;
-480;1816;267.6666667;
-13;109;199;
476;426;382;
-230;157;628;
249;206;19;
179.5;527.8571429;822;
764.6666667;261;2735;
322;57;112.5;
133;999;79;
151;189.25;472;
82;162;222;
290;103;165;
246;296;30;
1022;176;197;
604;990.5;220;
-604;283;2509;
253;920;995;
483;721;77;
104;152;784;
256;598;1216;
65;1265;162;
1153;932.5;-126;
218;499;6;
797;1022;118;
435;428.6666667;466;
404;611.4;56;
138;-325.3333333;420;
279.5;3793.5;391;
-294;296.5;54;
-4317;450;-520;
230.6666667;1435.333333;90;
306;304;1331;
35;818.8;305;
327;19;-186;
-306;1079;328;
109;514.5;-396;
153;1137;550;
117;536;185;
84;392;88;
264;172;148;
-359;1587;206;
20;116;10;
262;-85;96;
152;189.8333333;557;
255;51;847;
271;102;195;
118;2070;298;
-547;400;76;
69;1067;498;
-442;1885;208;
57;1083;86;
839;2500;34;
87;553;41;
119;100;121;
1188;479;-314;
150;186;326;
347;654;295;
88;700;-586;
102;407;821;
158;58;-247;
271;259.5;1178;
174;292;364;
37;135;68;
289.5;1545;86;
248;1600;325;
354;484;198;
248;138;326;
74.5;2900;46;
223;849;-79;
-452;364;1248;
-34.5;90;570;
-232;1074;76;
266;470;154;
392;218;384.5;
440.5;230;146;
651;230;447.3333333;
417;299;42;
265;3439;61;
106;1906;80;
66;542;296;
128;235;114;
112;-488.3333333;-268;
-604;1377;-958.5;
149;283;-43;
316;-152;701;
172;4842;52;
164;416;84;
282.5;79;1420;
373;557;48;
97;612;972;
-1120;214;-5;
62;219;450;
-408;1405;38;
33;298;105;
-95;350;36;
-312;2383;-88;
172;201;560;
276;550;43;
276;1343;820;
260;498.5;64;
427;717;203;
48;449;81.5;
482;197;186;
463;419;569;
372;1115.75;187;
58;939;1358;
158;2744;78;
-394;358;802;
140;143;184;
327;509;615;
1030;536;205;
149;203;1130;
266.5;355;455;
76;97;164;
-252;378;859;
214;349;12;
235;2301;685;
-586;932;787;
546;102;428;
448;261.5;24;
92;165.25;111;
-102;149;360;
-604;194;494;
120;409;148;
316;3841;40;
-22;872;87;
332;400;1236;
100;2947;214;
195;754;87;
198;374;41.5;
222;486;87;
162;301;102;
15;1369;110;
340;750;-158;
102;204.5;3042;
69;230.5;539;
13;-168;210;
212;93;30;
-78;236;1318;
558;1276;343;
378.5;250;148;
1050;575;99;
153;393.8;1363;
120;376;-507;
783;247;24;
334;540.6666667;185;
527;65;132;
-710;843;243;
154;400;616;
-559;990;703;
85;75;184;
47;237;182;
720;492;880;
332.3333333;227;-28;
240;305;-287;
133;761;822;
116;101;82;
1568;302;611;
98;349;304.5;
298;425;212;
-1323;893;106;
-551;-600;214;
85;135.3333333;242;
54;900;92;
434;65;1083;
72.5;654;892;
473;128;1339;
232;2300;172;
279;401.6666667;12;
374;51;2089;
43;214;504;
171;137;41;
345;2411;183;
55;656.6666667;281;
146.25;500;160;
433;105;1030;
360;387;309;
395;588;559;
108;89;727;
14;340;246;
462.5;439;212;
100;-292;-398;
470;358.5;600;
68;199;55;
417;234;164;
99;135;1089;
-583;671;266;
14;94;660;
253;120;314;
4;116;139;
723;380;2382;
-15;1262;503;
636;112;498;
477;-32.5;136;
-111.5;200;-2385;
-444;331.5;279;
430;427;130;
-1298;2300;795;
218;59;57;
232;233.5;85;
207;234.5;174;
-349;96;-158;
188;297;106;
506;300;423;
441;281;19;
129;328;58;
447;167.5;88;
235;1649;422;
24;398;266;
110;323;2148;
1597;367;230;
121;1440.666667;550;
50.5;69;850;
171;73;341;
266;316.5;-746;
138;134.5;220;
348;385.5;50;
207;529;195;
556.6666667;782;288;
1149;172;62;
133;368;106;
606.5;83;1059;
358;166;-426;
-72;1290;63;
576;206;1250;
36;793;37;
82;4319;-87;
141;1298;260;
100;313.2;61;
756.5;446;32;
-1076;50.5;44;
297;152;-316;
1259;204;93;
-359;95;83;
50;474;639;
196;237;440;
714;584.5;-203;
118;1134;-90;
153;196;123;
4;499;-34.33333333;
3126;126.5;544.5;
354;216;-1211;
2;1641;327;
235;736;11;
554;144.5;200;
144.5;259;320;
139;449;720;
138;736;115;
-381;207;143;
179;149;130;
-594;1195;245;
-1272;1411.5;423;
37;251;260;
227;990;651;
177;3832;22;
76;528;67;
-1266;549.5;44.5;
369;652;215;
-171;642;-220;
307;520;762;
58.75;438;190;
202;227;172.5;
44;105;-384;
724;158;218;
100;580;338;
139;1710;361;
-174;470;423;
195;604;107;
527;296;48;
542;94;1292;
239.5;74;675;
330.5;-718.5;174;
406;169;327;
286;1418.5;508;
-880;509;126;
217;904;243;
777;246;529;
138;655;243;
362.5;154.5;25;
213;394;135;
266;578;468;
72;886;130;
484;144;749;
-514;473;-553.5;
14;95;190;
290;198;757;
363;147.5;286;
-4410;280.2;118;
562;1348;72.5;
750;2500;85;
666;165;20;
172;234;348;
49;4930;212;
450.6666667;29;270;
-1240;180;63;
212;807;504.5;
447;74;688;
-652.5;863;435;
88;111;-16;
459;140.5;524;
276;261;89;
90;371.5;212;
46;600;1109;
-156;550;327;
165;350;308;
391;463;65;
511;440;411;
52;88;-79;
109;1556;744;
82;275;233;
125;218;-716;
358;214;880;
114;794;33;
-1143;-21;1161;
-429;190;142;
65;185;214;
217.5;363;63;
400.5;238;214;
59;432;589;
139;784;435.5;
195;1093;188;
175.5;1162.5;80;
1860;741;160;
435;390;144;
1216;122;-250;
86;419;72;
-886;118;1477;
472;1004;397;
120;31;147;
491;177;117;
525;275;495;
551;120;44;
228;607.5;508.3333333;
83;357;-586;
1351;91;391;
340.5;354;120;
11;3958;44;
-271;417.5;970.3333333;
104;104;158;
75;238.25;465.5;
382;69;505;
-408;-57;278;
65;950;26;
432;372.6666667;160;
167;440;197;
445.5;192;661;
235;181;-170;
-762;554;26;
53;910;100;
161;549;316;
2126.5;1113;91.5;
248;557;394.6666667;
359;509;85;
497;1720;1499;
92;1469;100;
180;879;62;
138;210;-59;
54.33333333;-73;1467;
21;518;267;
695;497;1090;
770;1233.666667;156;
218;173;267;
69;259.5;1317;
-52.5;319.6666667;539;
387.25;225;129;
476.3333333;530;90;
114;324;141;
428;556;20;
408.3333333;158;960;
102;274.5;52;
37.5;410.5;222;
413;539;282;
658;350;188;
698;217;252;
21;387;175.8333333;
64;554;200;
618;153;92;
1744;1045;583;
26;471.5;679;
12;1616;106;
206;1053;-3450;
149.3333333;142;208;
-604;-102;212;
240;-46;638;
47;1576;116;
308;120;0;
-336;1001;1042;
63;200;116;
206;69;260;
-408;313;511;
-636;340;-99;
-230.5;675;257;
101.5;719;828;
3.333333333;1449.5;587;
69;153;54;
432;285;73;
341;188;409;
-116;157;643;
298;865;80;
278;1939;-231;
477;769;259;
219;505;148.5;
-219;187;150.5;
404;1004;213;
76;272;19;
90;1333;371;
100;444;48;
257.3333333;560;249;
850;162;105;
484;130;1553;
980;207;368;
360;411;165;
61;180;-507;
196.5;798;86;
84;84;30;
133;190;75;
77;719;19;
246;917;293;
40;347;240;
290;505;-242;
565;1403;144;
293.5;282;417;
335;374.5;14;
67;124;28;
-495;366;57;
237;317.5;432.5;
327.3333333;233;-932;
654;86;97;
1172;138;103;
1494;184;212;
163.25;464;918;
493;169;-426;
232;39;50;
38;181;98;
106;116;279;
584;343;24;
97;525.5;65;
-235;1201;666.3333333;
260;90;443;
-822;91.5;61.5;
-664;451.5;1125;
153;122;164;
-438;348;1;
579;145;73;
-762;1248;124;
25;311;239;
1136;-126;95;
761.5;442;99;
-457;1632;165;
1178.5;105;199;
124;950;387;
218;-400;220;
307;1041;247;
220;459;100.5;
-289;270.6666667;87;
188.5;146.6153846;108;
50;564.3333333;127;
-447;94;308;
56;569.25;309;
125;309;458;
46;662;45;
22;1100;-161;
89;135;504;
-1158;235;199;
271.5;5;130;
799;10;156;
356;536;361;
-522.5;172;160;
297;455.7142857;343;
78;940;269;
288;729.5;-581;
295;338;200;
140;1074;216;
719;256;204;
341;7040;204;
32;1200.333333;489;
574;57;-320;
168.5;764;36;
285.3333333;731;178;
244;475;115;
416;170;88;
532;984;-177;
60;1541;-472;
83;238;-382.5;
185;647;958;
1;814;133;
116.6666667;149;241.5;
168.5;279;1749;
528.5;63;615;
92;4599;118;
266;380;967;
104;192.6666667;280;
416;314;728;
154;129;567;
875;198;322.5;
-202;159;106;
156;2372;155;
387;208;349;
74.5;387;-183;
65;114;62;
358;101;-477;
78;44;126;
414;119;34;
516;36;336;
337.5;185.5;157;
157;79;197;
-537.5;314;129;
122.5;403;142;
140;607.5;200;
435;161.5;605;
339.5;569;89.33333333;
51;358;-507;
-512;180;80;
104.6666667;750;510.3333333;
508.75;53;89;
109;333;-477;
63;187;182;
138;1055;280;
-811;249;960;
40;-84;866;
129.6666667;395;32;
186;81;-151;
132;1656;1000;
148;944.3333333;800;
0.5;39;1629;
268;64.5;-989;
1548;230.8;43;
102.5;606;151;
936;490.5;280;
65;140.5;789;
-623;762;501;
764;414;441;
276;2273;155;
768;517;96;
540;287.5;142.5;
768;327;242.5;
138;49;96;
117;1062;-479;
61.66666667;320;141;
209;519.6;98;
144;202;132;
180;225;60;
-408;176;275;
594;186;70;
-128;1471;336;
163;530;72;
83;476;219;
342;438.5;437;
58;665;118;
210;159.5;129;
48;990;285;
559.5;493;489;
174;298;32;
245;65.5;84;
86;141;668;
477;105;130;
-452;326;-212;
49;68.5;414;
154.3333333;175.5714286;-166;
76;-228;786;
-604;724;-538;
105;399;11;
18;717;295;
153;164;98;
237;179;551;
86;439;328;
284.5;291.3333333;229;
-637;454;128;
1375;337;129;
97;365.3333333;604;
-436;64;100;
86;317;689;
297.25;550;2353;
-604;207;-687;
84;782;-717;
50;147;53;
229;235;127;
-377;775;120;
-201;207;249;
12;575;1125;
-1811;649;-840;
-1504;693;60;
176.5;387;288;
699.5;148;152;
140;366;486;
232;476;286;
1183.5;223;-138;
222;1909;58;
172;1881;96;
34;83.5;-99;
177.5;409.5;202.5;
549;153;72;
95;171;75;
172;553;297;
1031.5;817;212;
154;745;630;
159;84;777;
-997;2150;293.5;
296.5;1284;651;
240;683;155.5;
152.5;129;1206;
517.5;261;9;
979;1147;162;
-19;200;1006;
-116;380;205;
211;139;182;
1053;705;410;
669;212;205;
56;171.5;64;
705;-529;535;
-286;997;237;
902.5;142;57;
118.5;223;1911;
-604;638.4;65;
1880.333333;247.5;99;
1233;332.5;498;
87;99;328;
228;218.5;81;
226;400;99;
258;93;659;
202;-387;46;
324;416;425;
641;950;210;
1670;41;546;
-604;858;112;
299.5;177;52;
382;2150;399;
257;107;1531;
116;143;29;
299;175;87;
87;151.5;57;
273.6666667;438;215;
446;68;1991;
224;191.5;271;
-184;148;747;
531;-252;179;
224;784;-280;
303;256;103;
847;-205;1175;
92;6354;2400;
222.6666667;320;518;
62;1128;175;
189;276.6;344;
70;659;172;
-279;336.5;1695;
492;169;162;
81;1034;795;
187;89;176;
360;541.3333333;-346;
118;207;898;
392;545;257;
133;382;203.5;
233;421;41;
105;1082;234;
138;285;31;
723;201;1050;
-157;134;134;
-952;209.3333333;225;
158;444;209;
-877;125.5;493;
372;905;-237;
-872;472;12;
-586;400;1000;
19;356.5;1596;
-314;217;206;
221;238;427;
-555.5;385;630;
138;569;28;
123;958;145;
-336;910;916;
-376;228;126;
95.5;719;267;
-1619;103.5;200;
354;497;43;
525;78;79;
5;611;76;
1853;128;83;
-243;275;204;
77.33333333;-32;157;
124;421;413.5;
153;111;1923;
458;622;154;
43.33333333;501;62;
533;459.6666667;195;
169.6666667;-282;411;
136;208.5;249;
23;564.3333333;103;
358;308.5;54;
210.5;643;966;
546.5;328;258;
185;261.3333333;1664;
232;333;71;
576;352;521;
-115;59.5;483;
133;306.5;669.5;
49;557;-102;
154;147;-243;
398;104;364;
223;856;624;
235;184;84;
73;250;390;
70;355;115;
-336;146;5443;
-552;1471;-2539.5;
-1240;893;196;
-269;430;141;
278;319;388.5;
93;433;840;
29;249;270;
178;588;72;
109;1214;321;
1217;461.5;158;
672;76;476;
899.5;183;482;
1031;141;45;
90.66666667;266;-840;
223;199;236;
120;236;478;
84;513.5;169;
422;564;212;
252;1434;567;
1003;154;220;
-576;223;157;
100.3333333;44;-393;
-335;699;261;
183;950;128;
139;380;-158;
100;44;589;
5;1916;629;
-12.25;181;160;
158;197.5555556;680;
117;43;323;
490;1063;26;
119;443;339;
130;262.6666667;551;
-355;236;76;
372;166;409;
158.3333333;1425;729;
124.6666667;387;164;
110;1367.5;2607;
16;449;208.5;
167;350;164;
360;1057;132;
607.25;85;264;
183;301;-189;
382;-86;249;
87;340;231;
41;319;27;
270;603;43;
286;452;126;
-127;609;1299;
-92;357;-156;
-1725;98;176;
112.5;287.5;689;
678.6666667;740.5;118;
154;608;419;
181.5;1003;-342;
-452;222;390;
261;-152;140;
-408;1317;822;
48;130;91;
527.6666667;330;177;
-1947;183;753;
-636;108.5;174;
124;276;18;
87;393;1650;
-25.25;584;247;
11;17;41;
522;899;88;
80;709;735;
224;628;779;
154;295;-203;
-656;166;164;
524;1126;266;
864;991;-434;
394;603;398;
152;268.5;58;
1390;1014;164;
905.5;84;20;
7;1237;-3970.5;
975;-42;340;
98;809;105;
66;2316;104;
325;205;-381;
98;287;214;
527;463;378;
169;587;114;
153;454.5;275;
47;5949;212;
104;673;382;
278;444.3333333;269;
-604;170;46;
88;112;402;
138;183;-1018;
-355;1147;444;
-1208;372;358;
352;1219;672;
73;432;597;
69;56;64;
208;1126;265;
266;399;166;
50.5;319;1505;
78;171;1442.5;
265.5;421;294;
42;375;122;
-822;157;981;
210.3333333;412;377.5;
344;237;-1342;
79;225;656.5;
38;404;5443;
221;845;138;
106;419;524.3333333;
3262;1060;909.5;
311;4297;-1011;
311.5;839;230;
-211;535;200;
210;152;577;
-1186;168;236.5;
180;294;785;
65;149;181;
266.5;814;494;
132;293;335;
436;269;-318;
104;404;173;
266;192;307;
107;400;205;
459;782.5;1850;
-224;360;423;
-461;809;397;
186;84;185;
193;292;102;
130;261;520;
552;340;571;
65;103;-931;
60;483.5;212;
191;223;67;
141;794;8;
180;1800;212;
106;12;81;
218;746;619;
258;1131;67;
170.5;1277;350;
175;179;140.5;
224;106;437;
168.4;1362;539;
102.2;323;85;
141;1479;77;
135;479;1093;
347;962;1168;
558;69;211;
16;852;132;
239.5;836;371;
452;1670;367;
172;634.5;701;
315;646;213;
-1208;193.5;213.5;
377;164;1676;
159;5390;129;
808.5;371;181;
199;418;505;
350;327;63;
-66;705;72;
138;51;900;
532;191;156;
940.5;384;204;
312;1480;212.6666667;
-1208;278;-170;
-47;136;128;
1812;1211;1405;
-687;-206;180;
404;750;-842;
132;845;838;
228;16;119;
650;696;8;
279;103;72;
23;1136;202;
-452;243;237;
-150;1842;30;
441;53;210;
295;1057;236;
-243;78.5;693;
240;264;367;
62;105;-1388;
193;631;75;
86.5;60;181;
23;34;140;
189;513.6666667;57;
372;374.8;73;
339;1312.666667;207;
-112.3333333;987;454;
-489;684;672.5;
216.5;2000;158;
138;502.5;696;
236.6666667;500;144;
268;224.3333333;428;
615;2811;-189;
245.5;1113;78;
592;348.5;1144;
-92.5;435.5;286;
64;238.6666667;77;
34;199;40;
492;739;588;
70.5;1396;385;
204;195;-57;
-791.5;157;134;
332;123;116;
150;807;-96.5;
157.3333333;267;40;
267;65;43;
105.5;776;511;
213;607;192;
-219;-34;137;
28.25;-12;170;
71.33333333;507.6666667;225;
-168;444;86;
484;3375;68;
-4560;1559;286;
187.3333333;363;-498;
298;500;-266;
213;-288;583;
106;471;16;
18;208;759;
-636;450;421;
231;496;144;
216;-817.5;931;
-96;158;489;
54;567;181;
58;6799;246;
95.5;2538;337;
180;164.5;233.3333333;
85.5;139;106;
144;-61;220;
-680;1212;552.5;
117;235;109;
-278;80;452;
448;629;-126;
427;313;459;
356;719;33;
471;596;130;
123;521;124;
418;269;369.5;
63;358;183;
602;300;581.5;
142;229;939;
570;6245;694;
282;89;346;
366;535;10;
274;271;307;
143;1121.5;124;
-604;69;245;
882;229;462;
321;170;178;
439;115;367;
184;-333.3333333;379;
-323;80;225;
243.5;3043;-344;
46;218;571;
158;200;56;
71;354;182;
639;207;493;
24;300;279;
230;177;48;
114.5;130;170;
2431;39;584;
221;638.5;247;
46;149;161.5;
134.5;346.1428571;72;
268;1001;-715;
-604;441;763;
498;439;1172;
-159;468;1625;
230;132;133;
106;1048;511;
267;1161;116;
366.5;319;483.5;
95;354.5;114;
118.5;295.6666667;198;
57;251;200;
66;365;166;
25;409;368;
451;710;384;
44;1158;363;
71;415;-2103.666667;
306;209;67;
40;68;296;
286;272;83;
-40;100;56;
485.375;449;574;
116;95;280;
-551;131;542;
90.5;381;249;
138;102;231;
37;226;-150;
936;272.5;-1129;
47;928;180;
349;550;265;
180;136;130;
171;206;-128;
81;579;55;
278;-127;354;
651;657;-344;
19;329;130;
229;126;1795;
416;155;389.5;
39;402;214.5;
81;1785;-40;
138;105;1202;
305.2;613;98;
190;142;377;
124;265;103;
16;346;691.3333333;
177;836;113;
343;161;68;
118;115;1226;
45;53;212;
96;2318;-250;
447.5;415;170;
-376;736;43;
391;460;75;
325;567;236;
-657;260;352.5;
43;1105.5;-353;
-171;185;58;
228;568;40;
-2415;154;420;
46;383.5;363;
763;320;327;
327;507;11;
221.5;275;2816;
272;211;530;
-350;375.75;88;
-65.5;846.5;848;
50;219;-88;
132.5;918;59;
-134.5;177;77;
142;-196;133;
-762;297;314;
716;380.5;20;
-26.25;51;130;
64;736;188;
71;500;181;
560;92;103;
194;325;373;
-323;142;121;
90;437;268;
87;-71;451;
69;799;476;
-52;136;571;
199.3333333;1358;290;
2254;80.5;422;
72;600;520;
510;161;307;
-323;55.5;56;
-381;679;185;
150;132;343;
-304;402.5;-595;
344;209;297;
266;327;469;
227;542;76;
170;49;-540;
-160;1599;522;
380.5;410.5;-189;
121.6666667;250;300;
136;1281;157;
499;456.5;-589;
103;2017;1045;
1119;1097;80.33333333;
41;458;184;
-1764;1554;735;
177;739;164;
245.3333333;193;338;
89;261;-116;
19;-86.5;264;
96;912;72;
463;550;170.5;
117;519;173;
782;512;91;
444;634;-200;
355;838;145;
71;337;51;
360;207;539;
347;98;88;
158;285.5;28;
-604;179;993;
162;500;-459;
-1566;39;51;
101;249;168;
266;577;1108;
33;1126;81;
285.4;129;-822;
71;253;535;
48;89;190;
-232;137;281;
109;617.5;666;
1823.666667;74;66;
60;448;-596;
43;1197;-961;
1073;767.5;310;
369;488;390;
369;890;490;
123;309;362;
185;1949;44;
-58;1782;49;
46;107;330;
-572;172;83;
